,Расстояние
166181,1877
166182,1877
166183,1877
166184,1877
166185,1877
166186,1877
166187,1877
166188,1877
166189,3772
166190,3772
166191,1877
166192,1877
166193,2239
166194,3602
166195,3602
166196,2333
166197,2333
166198,1877
166199,1877
166200,1877
166201,1877
166202,1877
166203,1877
166204,1877
166205,1877
166206,1877
166207,1697
166208,1697
166209,1877
166210,1877
166211,1877
166212,1877
166213,1877
166214,1877
166215,1877
166216,1877
166217,1877
166218,2333
166219,2333
166220,1877
166221,1877
166222,1877
166223,1877
166224,1877
166225,2333
166226,2333
166227,2333
166228,1877
166229,1877
166230,1877
166231,2308
166232,2308
166233,2333
166234,2333
166235,1877
166236,1877
166237,1877
166238,2333
166239,3602
166240,2333
166241,1877
166242,3602
166243,3602
166244,1877
166245,1877
166246,1877
166247,1877
166248,1877
166249,1877
166250,1877
166251,1515
166252,1515
166253,1515
166254,1877
166255,1877
166256,1877
166257,1877
166258,1877
166259,1361
166260,1877
166261,1877
166262,1877
166263,2356
166264,1877
166265,1877
166266,1877
166267,1877
166268,3772
166269,3772
166270,3772
166271,3772
166272,3772
166273,3772
166274,3772
166275,3772
166276,3772
166277,1877
166278,1877
166279,1877
166280,1877
166281,2700
166282,2700
166283,2670
166284,2670
166285,3188
166286,3188
166287,3334
166288,3334
166289,1877
166290,1877
166291,1877
166292,1877
166293,3552
166294,3552
166295,1877
166296,1877
166297,1877
166298,753
166299,753
166300,2333
166301,2333
166302,2333
166303,1877
166304,1877
166305,1877
166306,2333
166307,2194
166308,2194
166309,1877
166310,1877
166311,1877
166312,1877
166313,2732
166314,2308
166315,2308
166316,1877
166317,1877
166318,2356
166319,2356
166320,1877
166321,1877
166322,3602
166323,2356
166324,1923
166325,1923
166326,1923
166327,1877
166328,1877
166329,1877
166330,1877
166331,2782
166332,1877
166333,1877
166334,1877
166335,1877
166336,1877
166337,1877
166338,1877
166339,1877
166340,2194
166341,2194
166342,1877
166343,1877
166344,3602
166345,3602
166346,3602
166347,2024
166348,2024
166349,1877
166350,1877
166351,1877
166352,1877
166353,1877
166354,6982
166355,6982
166356,1923
166357,1877
166358,1877
166359,1877
166360,1877
166361,2782
166362,1923
166363,1923
166364,1923
166365,2333
166366,2333
166367,3602
166368,3602
166369,3602
166370,3602
166371,2194
166372,2194
166373,1877
166374,1923
166375,1923
166376,1877
166377,1877
166378,0
166379,1877
166380,0
166381,0
166382,2308
166383,3602
166384,2308
166385,3602
166386,2308
166387,3772
166388,1923
166389,1923
166390,1877
166391,1877
166392,1877
166393,1877
166394,1877
166395,2333
166396,1877
166397,1877
166398,1877
166399,1877
166400,1877
166401,1877
166402,2356
166403,2356
166404,1877
166405,1877
166406,1877
166407,1877
166408,1877
166409,1877
166410,1877
166411,1877
166412,1877
166413,1877
166414,1877
166415,1923
166416,1923
166417,1877
166418,1877
166419,1877
166420,1877
166421,1877
166422,1877
166423,1877
166424,1877
166425,1877
166426,1877
166427,1877
166428,1877
166429,1877
166430,6982
166431,1877
166432,2356
166433,6982
166434,2356
166435,3772
166436,6982
166437,6982
166438,2476
166439,2476
166440,2476
166441,2476
166442,2356
166443,2356
166444,755
166445,755
166446,1877
166447,1877
166448,1877
166449,2333
166450,2333
166451,1877
166452,1877
166453,1877
166454,1877
166455,1877
166456,2308
166457,2308
166458,2333
166459,1877
166460,1877
166461,1877
166462,2333
166463,1877
166464,2732
166465,2356
166466,2356
166467,2700
166468,2700
166469,2333
166470,2333
166471,1877
166472,1877
166473,436
166474,436
166475,1877
166476,1877
166477,2782
166478,2782
166479,1877
166480,3754
166481,3754
166482,1877
166483,1877
166484,2333
166485,2333
166486,2333
166487,1877
166488,1877
166489,1877
166490,1877
166491,1877
166492,2333
166493,2333
166494,1877
166495,1877
166496,1877
166497,1877
166498,1877
166499,1877
166500,2333
166501,2333
166502,3602
166503,3602
166504,1877
166505,1877
166506,1877
166507,2333
166508,1877
166509,1877
166510,1923
166511,1923
166512,1877
166513,1877
166514,1877
166515,3602
166516,3602
166517,3772
166518,3772
166519,9626
166520,9626
166521,1877
166522,1877
166523,1877
166524,2333
166525,2333
166526,1877
166527,1877
166528,1877
166529,1877
166530,1877
166531,2356
166532,2356
166533,3772
166534,3772
166535,1877
166536,1877
166537,1923
166538,1923
166539,1877
166540,1877
166541,2782
166542,2782
166543,2782
166544,1697
166545,1697
166546,1697
166547,1877
166548,1877
166549,1877
166550,1877
166551,2194
166552,2194
166553,2194
166554,2194
166555,1877
166556,1877
166557,3602
166558,3602
166559,3602
166560,1877
166561,1877
166562,1877
166563,1877
166564,2333
166565,2333
166566,1877
166567,1877
166568,1877
166569,1877
166570,6982
166571,6982
166572,2194
166573,2194
166574,1877
166575,1877
166576,1877
166577,1877
166578,1877
166579,1877
166580,1877
166581,1877
166582,2194
166583,2194
166584,3602
166585,3602
166586,2194
166587,2194
166588,1877
166589,2194
166590,1877
166591,1877
166592,1877
166593,1877
166594,1877
166595,1877
166596,1877
166597,1877
166598,1877
166599,1877
166600,1962
166601,1962
166602,1834
166603,1834
166604,3602
166605,3602
166606,2333
166607,2333
166608,1877
166609,1834
166610,1834
166611,6420
166612,1877
166613,1877
166614,1877
166615,1877
166616,1877
166617,1877
166618,1877
166619,1877
166620,1877
166621,1877
166622,1877
166623,1877
166624,1877
166625,1877
166626,1877
166627,3772
166628,3772
166629,1923
166630,1923
166631,1877
166632,1877
166633,1877
166634,1877
166635,1877
166636,1877
166637,1877
166638,6982
166639,6982
166640,1877
166641,3602
166642,3602
166643,3602
166644,3602
166645,3602
166646,1877
166647,1877
166648,1877
166649,1877
166650,1877
166651,1877
166652,1877
166653,1877
166654,1877
166655,1877
166656,1877
166657,1877
166658,1877
166659,2194
166660,2194
166661,1877
166662,2194
166663,2194
166664,1945
166665,1945
166666,3602
166667,3602
166668,2732
166669,2732
166670,1697
166671,1697
166672,1877
166673,2333
166674,2333
166675,2333
166676,1877
166677,1877
166678,3334
166679,3334
166680,1877
166681,1877
166682,2700
166683,2700
166684,1877
166685,1877
166686,2308
166687,2308
166688,1877
166689,1877
166690,1877
166691,2333
166692,2333
166693,1877
166694,1877
166695,3246
166696,3246
166697,2965
166698,2965
166699,2333
166700,2333
166701,2356
166702,2356
166703,1877
166704,1877
166705,1877
166706,2700
166707,1877
166708,2700
166709,1877
166710,1877
166711,2269
166712,2269
166713,1877
166714,1877
166715,1877
166716,3246
166717,3246
166718,1877
166719,1877
166720,1877
166721,1877
166722,1877
166723,1877
166724,1877
166725,1877
166726,1877
166727,1877
166728,1877
166729,1877
166730,1877
166731,3772
166732,1877
166733,1877
166734,1877
166735,1877
166736,1877
166737,1877
166738,2333
166739,2333
166740,1877
166741,1877
166742,1877
166743,1877
166744,1877
166745,1697
166746,1877
166747,3602
166748,3602
166749,3602
166750,1877
166751,1877
166752,1877
166753,1877
166754,1877
166755,1877
166756,1877
166757,1877
166758,1877
166759,1877
166760,1877
166761,1877
166762,3246
166763,3246
166764,1923
166765,1923
166766,3602
166767,3602
166768,2146
166769,2146
166770,1877
166771,1877
166772,2333
166773,3263
166774,3263
166775,1877
166776,1877
166777,2356
166778,2356
166779,2476
166780,2661
166781,2661
166782,2661
166783,1877
166784,1877
166785,1877
166786,1877
166787,1834
166788,1834
166789,1834
166790,1834
166791,1834
166792,1877
166793,1877
166794,1361
166795,1361
166796,1877
166797,1877
166798,2194
166799,1877
166800,1697
166801,1697
166802,1697
166803,1877
166804,1877
166805,1877
166806,1877
166807,1877
166808,9537
166809,9537
166810,1877
166811,3772
166812,3772
166813,2356
166814,2356
166815,3772
166816,1877
166817,1877
166818,1877
166819,1877
166820,1877
166821,1877
166822,1877
166823,1877
166824,1877
166825,3772
166826,3772
166827,2083
166828,2083
166829,1877
166830,1877
166831,1877
166832,1877
166833,1877
166834,2356
166835,1877
166836,1877
166837,2194
166838,1877
166839,1877
166840,1877
166841,1877
166842,3246
166843,3246
166844,1697
166845,1697
166846,1624
166847,1624
166848,1877
166849,1877
166850,1877
166851,1877
166852,1624
166853,1624
166854,1877
166855,1877
166856,1877
166857,1877
166858,1877
166859,2308
166860,2308
166861,2732
166862,2732
166863,2333
166864,2333
166865,1877
166866,1877
166867,1877
166868,1877
166869,2333
166870,2333
166871,2356
166872,2356
166873,2356
166874,1877
166875,1877
166876,1877
166877,1877
166878,1877
166879,1877
166880,1877
166881,1877
166882,1877
166883,1877
166884,1877
166885,3246
166886,3246
166887,1877
166888,1877
166889,3602
166890,3602
166891,3602
166892,2333
166893,2333
166894,2333
166895,1877
166896,1877
166897,1834
166898,1697
166899,1697
166900,1697
166901,1877
166902,1877
166903,1877
166904,1877
166905,1877
166906,1877
166907,1877
166908,1877
166909,1877
166910,1877
166911,1877
166912,1877
166913,1877
166914,2194
166915,2194
166916,436
166917,436
166918,1877
166919,1877
166920,2333
166921,2333
166922,1877
166923,2333
166924,1877
166925,44
166926,1877
166927,1877
166928,1877
166929,1877
166930,1877
166931,2333
166932,2333
166933,1877
166934,1877
166935,1877
166936,1877
166937,1877
166938,3004
166939,3004
166940,2333
166941,2333
166942,2269
166943,2269
166944,2333
166945,2333
166946,3602
166947,3602
166948,1877
166949,1877
166950,1877
166951,1877
166952,3772
166953,3772
166954,1877
166955,1877
166956,2333
166957,2333
166958,1877
166959,1877
166960,1877
166961,1877
166962,2333
166963,2024
166964,2024
166965,2024
166966,1877
166967,1877
166968,2333
166969,2333
166970,2356
166971,2356
166972,2356
166973,2194
166974,2194
166975,2732
166976,2732
166977,1877
166978,1877
166979,1877
166980,3772
166981,3772
166982,3772
166983,1877
166984,1877
166985,1877
166986,1877
166987,1877
166988,1877
166989,1877
166990,1877
166991,1877
166992,2732
166993,2732
166994,6982
166995,2333
166996,1877
166997,2333
166998,1877
166999,1877
167000,2333
167001,2333
167002,1877
167003,1877
167004,3602
167005,1877
167006,1877
167007,2194
167008,2194
167009,1450
167010,1877
167011,1877
167012,3246
167013,3246
167014,1697
167015,1697
167016,1877
167017,1877
167018,1877
167019,1877
167020,2356
167021,2356
167022,1877
167023,1877
167024,1877
167025,1877
167026,3772
167027,3772
167028,3772
167029,1877
167030,1877
167031,1207
167032,1207
167033,4909
167034,4909
167035,4909
167036,1877
167037,1877
167038,1834
167039,1834
167040,1877
167041,1877
167042,1877
167043,1877
167044,1877
167045,1877
167046,1877
167047,1877
167048,1877
167049,1877
167050,1877
167051,6489
167052,6489
167053,3382
167054,3382
167055,2983
167056,2983
167057,2983
167058,2333
167059,2333
167060,1877
167061,2333
167062,2333
167063,2333
167064,2333
167065,1877
167066,1877
167067,6982
167068,6982
167069,1877
167070,1877
167071,2787
167072,2787
167073,1877
167074,1877
167075,1877
167076,2333
167077,2333
167078,2308
167079,2308
167080,1877
167081,1877
167082,1877
167083,1877
167084,1877
167085,1877
167086,1877
167087,1877
167088,1877
167089,1877
167090,1877
167091,1877
167092,1877
167093,1877
167094,1877
167095,1450
167096,1450
167097,3246
167098,3246
167099,2732
167100,2732
167101,1877
167102,1877
167103,1877
167104,1877
167105,1877
167106,2333
167107,2333
167108,2308
167109,1877
167110,1877
167111,3246
167112,3246
167113,1877
167114,3772
167115,3772
167116,2333
167117,2333
167118,2333
167119,1877
167120,1877
167121,2333
167122,2333
167123,1877
167124,1877
167125,1877
167126,1877
167127,1877
167128,1877
167129,1877
167130,1877
167131,1697
167132,1877
167133,1877
167134,3602
167135,3602
167136,1877
167137,1877
167138,3772
167139,899
167140,899
167141,1877
167142,1877
167143,1877
167144,1962
167145,1962
167146,1962
167147,2476
167148,2476
167149,1923
167150,1923
167151,6982
167152,6982
167153,6982
167154,1877
167155,1877
167156,1877
167157,1877
167158,1923
167159,1923
167160,2356
167161,2356
167162,1877
167163,1877
167164,1877
167165,1877
167166,2333
167167,2083
167168,2083
167169,2782
167170,2782
167171,2024
167172,2024
167173,2308
167174,2308
167175,1877
167176,1877
167177,1877
167178,1877
167179,1877
167180,1877
167181,1877
167182,1877
167183,1877
167184,1877
167185,1877
167186,2333
167187,2333
167188,3246
167189,3246
167190,3246
167191,1877
167192,1877
167193,1877
167194,1877
167195,1877
167196,1877
167197,1877
167198,1877
167199,2356
167200,2356
167201,2194
167202,2194
167203,1877
167204,1877
167205,1877
167206,1877
167207,1877
167208,1877
167209,1877
167210,2782
167211,2782
167212,1877
167213,1877
167214,1877
167215,1877
167216,1877
167217,1877
167218,3246
167219,3246
167220,3246
167221,4395
167222,1450
167223,1450
167224,2308
167225,2308
167226,1923
167227,1923
167228,2194
167229,1877
167230,1877
167231,3772
167232,1877
167233,1877
167234,1877
167235,1877
167236,1877
167237,1877
167238,1877
167239,1697
167240,1697
167241,1877
167242,1877
167243,2356
167244,3772
167245,1923
167246,1923
167247,1877
167248,1877
167249,1877
167250,1877
167251,1877
167252,1877
167253,1221
167254,1877
167255,1877
167256,1877
167257,1877
167258,2308
167259,2308
167260,1877
167261,1877
167262,1877
167263,1877
167264,1877
167265,1877
167266,1877
167267,2308
167268,2308
167269,2308
167270,2308
167271,3602
167272,753
167273,753
167274,2356
167275,2356
167276,1877
167277,2308
167278,2308
167279,6982
167280,1877
167281,3246
167282,2333
167283,2333
167284,1877
167285,1877
167286,1877
167287,1877
167288,1877
167289,1877
167290,1877
167291,1877
167292,2194
167293,2194
167294,2308
167295,2308
167296,1877
167297,1877
167298,1877
167299,2333
167300,2333
167301,6982
167302,6982
167303,1877
167304,1877
167305,1877
167306,1877
167307,1877
167308,1877
167309,1877
167310,1877
167311,4395
167312,4395
167313,2617
167314,2617
167315,1877
167316,1877
167317,3772
167318,3772
167319,1361
167320,1361
167321,2333
167322,2333
167323,1877
167324,1877
167325,2965
167326,2965
167327,2476
167328,2476
167329,1877
167330,1877
167331,2194
167332,2194
167333,1877
167334,1877
167335,1877
167336,1877
167337,1877
167338,2333
167339,2333
167340,1877
167341,1877
167342,1877
167343,1877
167344,1877
167345,1877
167346,1877
167347,2333
167348,2333
167349,2308
167350,2308
167351,1877
167352,1877
167353,1877
167354,2333
167355,2333
167356,2333
167357,2333
167358,1877
167359,1877
167360,1877
167361,1877
167362,1877
167363,1877
167364,1877
167365,1877
167366,1877
167367,1877
167368,3772
167369,3772
167370,1624
167371,1624
167372,1877
167373,1877
167374,1877
167375,1877
167376,3602
167377,3602
167378,3602
167379,1877
167380,1877
167381,2333
167382,2333
167383,1877
167384,1877
167385,1877
167386,2194
167387,2194
167388,1877
167389,1877
167390,1877
167391,1877
167392,1877
167393,1877
167394,1877
167395,1877
167396,1877
167397,1877
167398,1877
167399,1877
167400,1877
167401,1877
167402,1877
167403,2782
167404,2782
167405,1877
167406,2782
167407,1877
167408,1877
167409,1877
167410,1877
167411,1877
167412,1877
167413,2194
167414,1877
167415,2194
167416,1877
167417,2333
167418,2333
167419,1877
167420,1877
167421,1877
167422,1877
167423,1877
167424,1877
167425,1877
167426,2308
167427,2308
167428,1877
167429,1877
167430,2333
167431,2732
167432,1877
167433,1877
167434,1877
167435,1877
167436,3772
167437,3772
167438,1834
167439,1834
167440,3602
167441,3602
167442,3602
167443,3602
167444,1877
167445,1877
167446,3772
167447,3772
167448,3772
167449,3772
167450,3772
167451,1877
167452,1877
167453,1877
167454,1877
167455,1877
167456,1834
167457,1834
167458,1697
167459,1697
167460,3772
167461,3772
167462,3602
167463,3602
167464,1877
167465,1877
167466,1877
167467,1877
167468,1877
167469,997
167470,997
167471,997
167472,1877
167473,1877
167474,1877
167475,1877
167476,3772
167477,3772
167478,3964
167479,3964
167480,1877
167481,3602
167482,3602
167483,3602
167484,1877
167485,1877
167486,2333
167487,2333
167488,2333
167489,1877
167490,2333
167491,2333
167492,2333
167493,1877
167494,1877
167495,1877
167496,1877
167497,1877
167498,1877
167499,1877
167500,1877
167501,1877
167502,1877
167503,1877
167504,2308
167505,1877
167506,2308
167507,1877
167508,1877
167509,1877
167510,753
167511,753
167512,3602
167513,3602
167514,1877
167515,1877
167516,1877
167517,1877
167518,1877
167519,2308
167520,2308
167521,1877
167522,2732
167523,2732
167524,2732
167525,2732
167526,1697
167527,1697
167528,2356
167529,2356
167530,1877
167531,1877
167532,1877
167533,436
167534,436
167535,899
167536,1877
167537,2356
167538,2356
167539,1697
167540,1361
167541,2308
167542,1877
167543,1877
167544,1877
167545,1877
167546,2333
167547,2333
167548,2333
167549,2333
167550,1877
167551,2308
167552,2308
167553,1877
167554,1877
167555,1877
167556,1877
167557,1877
167558,1877
167559,1877
167560,1877
167561,1877
167562,2402
167563,2402
167564,1877
167565,1877
167566,3602
167567,3602
167568,1877
167569,1877
167570,1877
167571,1877
167572,1877
167573,1877
167574,1877
167575,1877
167576,0
167577,1877
167578,4909
167579,1877
167580,1877
167581,1877
167582,2732
167583,1877
167584,2732
167585,1877
167586,1877
167587,2333
167588,2333
167589,1877
167590,1877
167591,1923
167592,1923
167593,2356
167594,9537
167595,1877
167596,2333
167597,1877
167598,1877
167599,1877
167600,1877
